Id,Area,Location,No_of_Bedrooms,New_or_Resale,Gymnasium,Lift_Available,Car Parking,Maintenance Staff,Security,Childrens Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price
338983,944,Andheri West,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1,27799999
512934,614,Kandivali East,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,13899999
655870,1104,Juhu,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1,52100000
267135,686,Ghatkopar West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14300000
787625,1182,Ghatkopar West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,24600000
605691,750,Ville Parle West,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1,34800000
326017,1620,Wadala,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,36500000
720696,655,Badlapur East,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2150000
916198,655,Badlapur East,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2250000
876840,700,Badlapur West,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,2400000
184887,920,Badlapur East,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3100000
623195,700,Badlapur East,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2399000
262396,610,Vangani,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2000000
337338,655,Badlapur East,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2190000
105523,820,Badlapur East,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3200000
608368,910,Ambernath West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,3600000
164825,550,Ambernath West,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2450000
815492,920,Badlapur East,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,3100000
545525,650,Badlapur West,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,2650000
755713,1170,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,9800000
840437,1026,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,8600000
410306,1341,Mira Road East,3,1,1,1,0,0,1,1,1,1,1,0,1,1,1,11399999
373864,710,Mira Road East,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,5700000
516187,1010,Mira Road East,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,7800000
337014,775,Mira Road East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,6700000
822745,693,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5600000
313362,972,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7600000
312973,1386,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,10600000
254482,788,Mira Road East,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,5600000
932862,1365,Mira Road East,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,10400000
840991,1046,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,7700000
998882,710,Mira Road East,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,5300000
177860,999,Bhayandar East,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7320000
298992,677,Mira Road East,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5518000
476556,720,Mira Road East,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,5500000
410145,1060,Mira Road East,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8250000
926740,1010,Mira Road East,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0,7800000
913839,720,Mira Road East,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,6120000
396579,780,Mira Road East,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,5650000
305471,730,Mira Road East,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,6200000
637157,1048,Mira Road East,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8500000
272158,982,Mira Road East,2,1,0,1,0,0,0,1,1,1,0,0,1,0,1,7650000
351764,770,Mira Road East,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5700000
298442,1020,Mira Road East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7650000
468023,750,Mira Road East,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6200000
932545,621,Shil Phata,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000
825741,525,Shil Phata,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000
392131,424,Shil Phata,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000
107527,923,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,26000000
888932,930,Andheri West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,22200000
162258,1015,Dombivli (West),2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7500000
259659,1259,Ville Parle West,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,64300000
335996,300,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4850000
490190,450,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2500000
567621,707,Khar,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1,39100000
803370,1195,Khar,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,60500000
671128,832,Bandra Kurla Complex,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,34700000
945138,965,Bandra Kurla Complex,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,36500000
414220,1250,Andheri West,2,0,1,1,0,0,1,1,1,1,0,0,0,1,1,25200000
945362,2800,Juhu,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,105000000
915994,650,Sector 5 Ulwe,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,3500000
474865,650,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,4150000
246211,1050,Ulwe,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,7150000
423211,420,Andheri West,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,10500000
687093,586,Andheri West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,14600000
293479,650,Ulwe,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3500000
145377,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3500000
117641,1050,Ulwe,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6800000
538912,580,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8700000
599765,550,Kandivali East,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,10800000
126920,760,Borivali West,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13000000
159763,350,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000
576961,650,Borivali West,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,9000000
245148,650,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9000000
822400,610,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200000
136764,585,Vikhroli West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700000
956042,600,Vikhroli West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000
110482,900,Borivali West,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,15500000
543965,1600,Borivali West,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,31500000
833689,650,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800000
144271,1350,Borivali West,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21500000
107708,605,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400000
625431,615,Virar East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
101796,2044,Worli,3,0,1,0,0,0,1,1,1,1,0,1,0,1,1,82000000
206126,950,Kalyan West,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,5000000
648845,859,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,21200000
569701,969,Andheri East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,25200000
378015,710,Malad West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,18900000
248464,1015,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,20500000
939451,1174,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,54200000
261066,1179,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,55400000
181638,1181,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,55700000
629085,1234,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,60700000
852501,1648,Andheri West,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,79200000
941161,1305,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,62100000
307492,1705,Andheri West,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,85600000
569423,1142,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,54500000
684722,1344,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,65500000
683162,1418,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,68100000
970646,1210,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,59500000
698013,1550,Andheri West,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,27000000
301383,1250,Andheri West,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,26000000
393212,550,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2999000
864639,650,Ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5100000
453101,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4099000
692108,650,Ulwe,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4400000
824957,700,Goregaon West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12000000
901556,560,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,11700000
202500,720,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,13899999
912979,721,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,14500000
270947,1050,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,16700000
394717,1053,Ghatkopar West,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,16000000
502647,1054,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,16800000
642321,1054,Ghatkopar West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,16500000
220332,1050,Ghatkopar West,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,16399999
930706,1053,Ghatkopar West,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,16500000
613390,310,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000
517937,575,Thane West,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,8500000
397147,1400,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,22000000
768616,980,Powai,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,18200000
552748,1300,Thane West,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,19500000
294999,450,Ville Parle East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11000000
913087,1650,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,21500000
576388,1350,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,17500000
830808,1350,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,17500000
440971,711,Goregaon West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,20000000
556432,921,Goregaon West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,25500000
647339,1112,Goregaon West,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,33500000
282768,1042,Wadala East,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,23900000
437259,1000,Dombivali,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6000000
651404,1200,Andheri East,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,30000000
402570,2500,Andheri West,4,0,1,1,1,1,1,1,1,0,1,1,0,0,1,67000000
933750,1850,Andheri West,3,0,1,1,1,1,1,1,1,0,1,1,0,0,1,42500000
428674,809,Dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8016000
818316,408,Dombivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,4043000
343104,454,Dombivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,4498000
900120,834,Dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8294000
810486,630,Dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6242000
571965,1775,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,17500000
364310,1275,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,15300000
671100,1166,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1,11000000
569057,1338,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,17700000
650396,1118,Bandra West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,60000000
797152,2550,Andheri West,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,110000000
972463,2073,Andheri West,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,99000000
132651,650,Malad West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,9500000
585140,1150,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9000000
184953,550,Palidevad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000
994784,550,Panvel,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,3300000
864889,620,Dahisar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9200000
979287,1010,Dahisar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000
486329,490,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000
379670,430,Chembur,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,11700000
188080,624,Chembur,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,17400000
898859,957,Chembur,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,30400000
608232,1300,Andheri East,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,31000000
577638,2005,Wadala,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,69900000
675804,1655,Wadala,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,57200000
203703,1450,Andheri West,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,30000000
666986,725,Malad West,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,8300000
700742,1473,Kandivali East,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,45199999
319707,457,Malad West,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,9500000
308096,480,Malad West,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,9900000
348282,480,Malad West,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,9900000
356674,599,Malad West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,13300000
155464,669,Malad West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,14800000
128326,1350,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18900000
199920,1039,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000
595637,1060,Mira Road East,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,7950000
710795,720,Mira Road East,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5400000
331084,980,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,8500000
154421,1224,Goregaon West,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,37400000
480328,1859,Goregaon West,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,56500000
401101,551,Malad East,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,20000000
111725,930,Mira Road East,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7800000
277210,965,Mira Road East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8600000
753418,797,Malad East,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,30000000
380032,950,Mira Road East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6700000
520161,1050,Mira Road East,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,9500000
421045,960,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300000
121313,960,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9300000
847559,1100,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,9700000
135327,1050,Mira Road East,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,8500000
145469,1530,Bhiwandi,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9041000
983363,1490,Bhiwandi,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9167000
125306,1295,Bhiwandi,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7881000
493012,1017,Bhiwandi,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5686000
665356,620,Kanjurmarg,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,10500000
969697,650,Kanjurmarg,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,10600000
441136,650,Kanjurmarg,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,10800000
607394,730,Mira Road East,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6000000
375635,1235,Mira Road East,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,12200000
717742,1200,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,10800000
728593,693,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,6400000
866377,674,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6400000
871595,1250,Goregaon West,2,0,0,1,1,1,1,1,0,1,1,1,0,1,0,14500000
975442,995,Mira Road East,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7700000
577923,665,Mira Road East,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5200000
913941,1300,Goregaon East,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,17900000
208898,1100,Malad West,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,11500000
857578,981,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9500000
291088,1386,Mira Road East,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,13500000
501158,693,Mira Road East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6500000
367639,981,Mira Road East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9500000
232060,750,Powai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13899999
481580,1185,Mira Road East,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,8900000
112307,1020,Mira Road East,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,7900000
774799,690,Mira Road East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5200000
950208,690,Mira Road East,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,5200000
792901,300,Vikroli East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5300000
739923,1300,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6500000
310714,1180,Ville Parle East,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27500000
266375,1180,Ville Parle East,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,27500000
343544,768,Kandivali West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14000000
852297,340,Kandivali West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5200000
988854,340,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100000
751619,355,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4100000
568698,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800000
223031,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4100000
381737,380,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3900000
389363,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3900000
572385,410,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200000
796430,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3900000
321903,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000
753100,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4000000
138801,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4100000
551546,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000
540385,350,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000
172819,350,Dombivali,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,4100000
493938,335,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3700000
246343,335,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3800000
302702,340,Malad West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
511667,340,Kandivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
352032,833,Bandra West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,52600000
106540,1409,Bandra West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,84500000
275407,1145,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,30200000
622214,1815,Bhandup West,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,50800000
608179,930,Andheri West,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1,36000000
673854,1147,Andheri West,3,1,1,1,0,0,1,1,1,1,1,1,0,0,1,39000000
818012,1680,Andheri West,4,1,1,1,0,0,1,1,1,1,1,1,0,0,1,71500000
136415,1500,Andheri West,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,58000000
754470,2400,Andheri West,4,1,1,1,1,0,1,1,1,1,0,1,0,1,1,101800000
743667,815,Mahim,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,47800000
631278,1096,Mahim,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,51300000
307284,667,Andheri West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,20900000
209183,479,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10000000
491168,845,Kandivali East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,17300000
122972,1202,Kandivali East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,21600000
346204,1763,Kandivali East,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,32700000
360689,665,Panvel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600000
730430,800,Mira Road East,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,7400000
846738,2250,Andheri West,3,0,1,1,0,0,1,1,1,1,1,1,0,0,1,59000000
850975,1350,Andheri West,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,38000000
205937,1250,Andheri West,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,22000000
878090,654,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8628000
396276,686,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9167000
790137,732,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9745000
199941,762,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10000000
574501,608,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8200000
627263,837,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,11000000
266000,682,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9013000
215317,931,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,12000000
605877,816,Panvel,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10800000
777521,650,Khalapur,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2200000
510609,882,Khalapur,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2099000
539225,750,Dombivli (West),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000
798124,1300,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,7200000
964861,1200,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6700000
275360,900,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4750000
974812,2020,Panvel,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16000000
916744,800,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4700000
240439,910,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4600000
535082,950,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,7500000
876923,930,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4500000
152375,1690,Panvel,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,8900000
877672,900,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4900000
445433,2700,Panvel,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13100000
828874,1400,Panvel,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,6900000
367271,1800,Panvel,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,9300000
830591,1800,Panvel,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,9500000
467684,600,Panvel,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,4450000
844675,700,Panvel,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,3800000
513190,1400,Panvel,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,6800000
741023,650,Borivali West,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,13500000
658238,680,Dahisar West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
762955,550,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200000
537188,780,Dahisar East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000
943473,1600,Borivali West,3,1,1,0,1,0,1,1,1,1,1,0,0,1,1,37500000
942158,625,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000
801955,950,Borivali West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000
466022,990,Dahisar West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000
835915,700,Borivali East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000
367256,815,Dahisar East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000
221327,570,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000
458397,1160,Borivali West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000
993385,485,Dahisar East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200000
568206,800,Dahisar West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14000000
475391,768,Malad East,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,21800000
408325,1055,Malad East,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,27500000
856473,1055,Malad East,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,27500000
230062,1466,Malad East,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,43500000
249893,1906,Malad East,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,47500000
821686,3100,Andheri West,5,0,1,1,1,0,1,1,1,1,1,1,1,1,1,150000000
